index,source,title_en,summary_en,filename,topic_en,sentiment_polarity,sentiment_confidence,sentiment_reasoning,joy_weight,joy_confidence,joy_reasoning,trust_weight,trust_confidence,trust_reasoning,fear_weight,fear_confidence,fear_reasoning,surprise_weight,surprise_confidence,surprise_reasoning,sadness_weight,sadness_confidence,sadness_reasoning,disgust_weight,disgust_confidence,digust_reasoning,anger_weight,anger_confidence,anger_reasoning,anticipation_weight,anticipation_confidence,anticipation_reasoning
512,cnn_arabic,China Retains a Strategic Card in its Trade Conflict with Trump,"The article discusses China's dominance in the rare earth minerals supply chain and how it's being used as a strategic tool in its trade conflict with the United States. China controls a significant portion of both the mining and processing of these minerals, which are crucial for various advanced technologies. In response to tariffs imposed by the Trump administration, China has implemented export restrictions on certain rare earth minerals, requiring government permission for export. The US is attempting to build its own domestic supply chain, but this will take time. The article highlights the potential impact of China's strategy on American industries and national security, as well as the US's efforts to reduce its reliance on Chinese supplies.",8_cnn-world_20250420-042734.txt,US Efforts to Develop Domestic Rare Earth Supply Chain,0.4,75,"The article presents this effort positively, as a way to reduce dependence and strengthen national security. However, it also acknowledges that it will take years to achieve significant results, tempering the optimism.",0.3,50,Some joy associated with the prospect of increased independence.,0.4,60,Trust in the ability of American companies to develop a domestic supply chain.,0.3,50,Fear that the efforts will not be successful or will take too long.,0.2,40,Potential surprise at the challenges and costs involved.,0.2,40,Some sadness associated with the current dependence on foreign suppliers.,0.1,20,Little disgust associated with this topic.,0.3,50,Some anger at the need to rely on foreign suppliers in the first place.,0.6,80,Significant anticipation about the future success of these efforts.
513,cnn_arabic,China Retains a Strategic Card in its Trade Conflict with Trump,"The article discusses China's dominance in the rare earth minerals supply chain and how it's being used as a strategic tool in its trade conflict with the United States. China controls a significant portion of both the mining and processing of these minerals, which are crucial for various advanced technologies. In response to tariffs imposed by the Trump administration, China has implemented export restrictions on certain rare earth minerals, requiring government permission for export. The US is attempting to build its own domestic supply chain, but this will take time. The article highlights the potential impact of China's strategy on American industries and national security, as well as the US's efforts to reduce its reliance on Chinese supplies.",8_cnn-world_20250420-042734.txt,Rare Earth Minerals Export Restrictions,-0.4,80,"The export restrictions are presented as a negative development, especially for countries reliant on Chinese supplies. The phrase 'قيودًا على تصدير' ('restrictions on export') indicates a negative action.",0.1,20,"Very little joy associated with this topic, except perhaps from China's perspective.",0.2,30,Low trust in the fairness of these restrictions.,0.7,90,Significant fear about supply disruptions and economic consequences.,0.4,60,Some surprise at the timing and extent of the restrictions.,0.6,80,Sadness about the potential for economic hardship and dependence.,0.4,60,Disgust at the perceived unfairness of the restrictions.,0.7,90,Strong anger at the use of export restrictions as a political tool.,0.5,70,Uncertainty and anticipation about the future impact of these restrictions.
514,cnn_arabic,China Retains a Strategic Card in its Trade Conflict with Trump,"The article discusses China's dominance in the rare earth minerals supply chain and how it's being used as a strategic tool in its trade conflict with the United States. China controls a significant portion of both the mining and processing of these minerals, which are crucial for various advanced technologies. In response to tariffs imposed by the Trump administration, China has implemented export restrictions on certain rare earth minerals, requiring government permission for export. The US is attempting to build its own domestic supply chain, but this will take time. The article highlights the potential impact of China's strategy on American industries and national security, as well as the US's efforts to reduce its reliance on Chinese supplies.",8_cnn-world_20250420-042734.txt,Donald Trump,-0.3,70,"Trump is primarily associated with the trade war, which is presented negatively. While not explicitly critical, the article frames his actions as contributing to the conflict. The phrase 'الحرب التجارية الأولى لدونالد ترامب' ('Donald Trump's first trade war') sets a negative tone.",0.1,20,Little joy associated with Trump's involvement.,0.2,30,Low trust in his handling of the trade situation.,0.5,70,Some fear about the consequences of his policies.,0.3,50,Potential surprise at some of his actions.,0.4,60,Sadness about the potential negative outcomes.,0.3,50,Some disgust at his tactics.,0.5,70,Some anger at his role in the trade war.,0.4,60,Uncertainty and anticipation about the future impact of his policies.
515,cnn_arabic,China Retains a Strategic Card in its Trade Conflict with Trump,"The article discusses China's dominance in the rare earth minerals supply chain and how it's being used as a strategic tool in its trade conflict with the United States. China controls a significant portion of both the mining and processing of these minerals, which are crucial for various advanced technologies. In response to tariffs imposed by the Trump administration, China has implemented export restrictions on certain rare earth minerals, requiring government permission for export. The US is attempting to build its own domestic supply chain, but this will take time. The article highlights the potential impact of China's strategy on American industries and national security, as well as the US's efforts to reduce its reliance on Chinese supplies.",8_cnn-world_20250420-042734.txt,Xi Jinping,0.2,60,"Xi Jinping is presented as strategically aware and proactive in securing China's position in the rare earth minerals market. While not explicitly positive, his actions are framed as assertive and calculated. The phrase 'زيارة رفيعة المستوى' ('high-level visit') suggests importance and strategic intent.",0.2,40,Some joy associated with China's strategic advantage.,0.3,50,Some trust in his leadership and strategic vision.,0.3,50,Some fear about the consequences of his policies for other countries.,0.2,40,Potential surprise at some of his actions.,0.2,40,Some sadness about the potential negative outcomes for other countries.,0.1,20,Little disgust associated with his actions.,0.3,50,Some anger at his role in the trade war and the export restrictions.,0.5,70,Uncertainty and anticipation about the future impact of his policies.
516,cnn_arabic,Chinese Factories Take Trade War with America to a New Place,"Chinese suppliers are using American social media to encourage users to bypass tariffs imposed by the US on Beijing by buying directly from factories. A TikTok user claimed to manufacture original equipment for luxury brands, while apps like DHgate and Taobao gained popularity in the US. Experts doubt the authenticity of these claims, citing non-disclosure agreements. The videos highlight consumer concerns about tariffs and dependence on China. These Chinese producers are promoting the message that the economic policies of the White House will deprive the American consumer of access to his favorite products or pay more to obtain them. Lululemon denied claims that its products are sourced from specific factories mentioned in the videos. Experts suggest that any factory directly soliciting US consumers is likely unauthorized and could be selling counterfeits. The article also discusses the environmental impact of increased direct purchasing from Chinese manufacturers and the potential end of a tax exemption on low-value packages.",9_cnn-world_20250420-042745.txt,Social Media Marketing by Chinese Suppliers,0.0,90,"The article presents a factual report on a developing situation. While it highlights potential negative consequences of trade policies, it maintains a neutral tone overall.",0.0,90,No element of joy is present.,0.2,60,There is a small element of trust discussed as the article discusses the trust put into brands.,0.3,70,There is some fear regarding the environmental impact and potential consumer exploitation.,0.5,80,The direct marketing approach of Chinese factories is surprising.,0.2,60,There is a small element of sadness regarding the environmental impact.,0.1,50,There is a small element of disgust regarding the potential sale of counterfeit goods.,0.1,50,There is a small element of anger due to the trade war.,0.4,70,There is anticipation about the future of trade relations and consumer behavior.
517,cnn_arabic,Chinese Factories Take Trade War with America to a New Place,"Chinese suppliers are using American social media to encourage users to bypass tariffs imposed by the US on Beijing by buying directly from factories. A TikTok user claimed to manufacture original equipment for luxury brands, while apps like DHgate and Taobao gained popularity in the US. Experts doubt the authenticity of these claims, citing non-disclosure agreements. The videos highlight consumer concerns about tariffs and dependence on China. These Chinese producers are promoting the message that the economic policies of the White House will deprive the American consumer of access to his favorite products or pay more to obtain them. Lululemon denied claims that its products are sourced from specific factories mentioned in the videos. Experts suggest that any factory directly soliciting US consumers is likely unauthorized and could be selling counterfeits. The article also discusses the environmental impact of increased direct purchasing from Chinese manufacturers and the potential end of a tax exemption on low-value packages.",9_cnn-world_20250420-042745.txt,US-China Trade War,-0.4,85,The topic is about the trade war between the US and China. The article highlights the negative impact of tariffs and the attempts by Chinese manufacturers to circumvent them.,0.0,90,No element of joy is present.,0.1,50,There is little trust due to the conflict.,0.6,80,The trade war creates uncertainty and fear about economic consequences.,0.2,60,The tactics used by Chinese manufacturers are somewhat surprising.,0.3,70,The trade war causes economic hardship and disruption.,0.2,60,There is some disgust at the tactics used.,0.5,80,The trade war is a source of anger and frustration.,0.7,85,There is significant anticipation about the future of the trade war.
518,cnn_arabic,Chinese Factories Take Trade War with America to a New Place,"Chinese suppliers are using American social media to encourage users to bypass tariffs imposed by the US on Beijing by buying directly from factories. A TikTok user claimed to manufacture original equipment for luxury brands, while apps like DHgate and Taobao gained popularity in the US. Experts doubt the authenticity of these claims, citing non-disclosure agreements. The videos highlight consumer concerns about tariffs and dependence on China. These Chinese producers are promoting the message that the economic policies of the White House will deprive the American consumer of access to his favorite products or pay more to obtain them. Lululemon denied claims that its products are sourced from specific factories mentioned in the videos. Experts suggest that any factory directly soliciting US consumers is likely unauthorized and could be selling counterfeits. The article also discusses the environmental impact of increased direct purchasing from Chinese manufacturers and the potential end of a tax exemption on low-value packages.",9_cnn-world_20250420-042745.txt,Chinese Manufacturers Bypassing Tariffs,-0.3,80,The topic focuses on the actions of Chinese manufacturers trying to bypass tariffs. The sentiment is slightly negative due to the potential for counterfeit goods and circumvention of trade regulations.,0.0,90,No element of joy is present.,0.1,50,There is little trust in their claims.,0.2,60,There is some fear about the quality and authenticity of the goods.,0.6,80,Their direct marketing approach is surprising.,0.1,50,There is little sadness associated with this topic.,0.3,70,There is some disgust at the potential for counterfeit goods.,0.4,75,"Their actions may be seen as unfair competition, leading to anger.",0.5,70,There is anticipation about the impact of their actions on the market.
519,cnn_arabic,Chinese Factories Take Trade War with America to a New Place,"Chinese suppliers are using American social media to encourage users to bypass tariffs imposed by the US on Beijing by buying directly from factories. A TikTok user claimed to manufacture original equipment for luxury brands, while apps like DHgate and Taobao gained popularity in the US. Experts doubt the authenticity of these claims, citing non-disclosure agreements. The videos highlight consumer concerns about tariffs and dependence on China. These Chinese producers are promoting the message that the economic policies of the White House will deprive the American consumer of access to his favorite products or pay more to obtain them. Lululemon denied claims that its products are sourced from specific factories mentioned in the videos. Experts suggest that any factory directly soliciting US consumers is likely unauthorized and could be selling counterfeits. The article also discusses the environmental impact of increased direct purchasing from Chinese manufacturers and the potential end of a tax exemption on low-value packages.",9_cnn-world_20250420-042745.txt,Consumers Buying Directly from Manufacturers,-0.6,85,This topic is about consumers potentially buying counterfeit or unverified goods. The sentiment is negative due to the risk of fraud and poor quality.,0.0,90,No element of joy is present.,0.0,95,There is no trust in the authenticity of the goods.,0.7,85,There is fear of being scammed or receiving poor-quality products.,0.2,60,The availability of these goods may be surprising.,0.4,70,There is sadness at the potential loss of money and disappointment.,0.6,80,The potential for counterfeit goods is disgusting.,0.4,75,There is anger at being potentially deceived.,0.3,65,There is anticipation about the quality and authenticity of the goods.
520,cnn_arabic,Chinese Factories Take Trade War with America to a New Place,"Chinese suppliers are using American social media to encourage users to bypass tariffs imposed by the US on Beijing by buying directly from factories. A TikTok user claimed to manufacture original equipment for luxury brands, while apps like DHgate and Taobao gained popularity in the US. Experts doubt the authenticity of these claims, citing non-disclosure agreements. The videos highlight consumer concerns about tariffs and dependence on China. These Chinese producers are promoting the message that the economic policies of the White House will deprive the American consumer of access to his favorite products or pay more to obtain them. Lululemon denied claims that its products are sourced from specific factories mentioned in the videos. Experts suggest that any factory directly soliciting US consumers is likely unauthorized and could be selling counterfeits. The article also discusses the environmental impact of increased direct purchasing from Chinese manufacturers and the potential end of a tax exemption on low-value packages.",9_cnn-world_20250420-042745.txt,Lululemon's Denial of Factory Claims,0.3,80,"Lululemon's denial is a direct response to claims made in the videos. This denial aims to reassure customers, so the sentiment is slightly positive.",0.1,50,There is a small element of joy in reassuring customers.,0.7,85,The denial aims to build trust in the brand.,0.2,60,The denial aims to reduce fear about the authenticity of the products.,0.1,50,The denial may be surprising to some.,0.1,50,There is little sadness associated with this topic.,0.1,50,The denial aims to distance the brand from potentially disgusting practices.,0.1,50,The denial may be a response to anger at the false claims.,0.4,70,There is anticipation about the impact of the denial on consumer confidence.
521,cnn_arabic,Chinese Factories Take Trade War with America to a New Place,"Chinese suppliers are using American social media to encourage users to bypass tariffs imposed by the US on Beijing by buying directly from factories. A TikTok user claimed to manufacture original equipment for luxury brands, while apps like DHgate and Taobao gained popularity in the US. Experts doubt the authenticity of these claims, citing non-disclosure agreements. The videos highlight consumer concerns about tariffs and dependence on China. These Chinese producers are promoting the message that the economic policies of the White House will deprive the American consumer of access to his favorite products or pay more to obtain them. Lululemon denied claims that its products are sourced from specific factories mentioned in the videos. Experts suggest that any factory directly soliciting US consumers is likely unauthorized and could be selling counterfeits. The article also discusses the environmental impact of increased direct purchasing from Chinese manufacturers and the potential end of a tax exemption on low-value packages.",9_cnn-world_20250420-042745.txt,Environmental Impact of Direct Purchasing,-0.8,90,The environmental impact is presented as negative. The article uses phrases like 'environmental disaster' and mentions 'massive carbon footprint.',0.0,90,No element of joy is present.,0.0,95,There is no trust in the sustainability of the practices.,0.8,90,There is fear about the long-term consequences of environmental damage.,0.2,60,The extent of the environmental impact may be surprising.,0.7,85,There is sadness about the environmental damage.,0.6,80,The environmentally damaging practices are disgusting.,0.3,70,There is anger at the companies and consumers who contribute to the problem.,0.4,70,There is anticipation about the future consequences of environmental damage.
522,cnn_english,What we know about the Florida State University shooting suspect,"Phoenix Ikner, a Florida State University student, is accused of a shooting that killed two and injured six. He is the son of a local sheriff’s deputy and had prior involvement with law enforcement training programs. The motive is unknown, and there appears to be no connection between Ikner and the victims. Classmates described Ikner's political beliefs as extreme, citing instances of concerning rhetoric. Ikner had a tumultuous childhood, including a custody battle where his biological mother was accused of taking him out of the country. Authorities recovered multiple firearms from Ikner's car. He is currently hospitalized with non-life-threatening injuries and will face charges, including first-degree murder. Ikner had been prescribed medication for emotional dysregulation but had reportedly stopped taking it. The investigation is ongoing, and authorities are exploring potential connections to a student protest.",10_us_us_florida-state-university-shooting-phoenix-ikner-invs_index.txt,Florida State University Shooting,-0.7,95,The article presents factual information about the shooting and the suspect's background. The overall sentiment is negative due to the violent nature of the event and the suspect's troubling history.,0.0,95,"The article reports on a tragic event, devoid of joy.",0.1,70,Trust in institutions is potentially damaged by the suspect's connection to law enforcement.,0.9,95,The shooting incident is inherently fear-inducing.,0.8,90,The sudden and unexpected nature of the shooting.,0.8,90,The loss of life and injuries caused by the shooting.,0.6,85,The suspect's alleged extremist views and violent actions.,0.8,90,The violence and potential motivations behind the shooting.,0.6,80,The ongoing investigation and potential future developments.
523,cnn_english,What we know about the Florida State University shooting suspect,"Phoenix Ikner, a Florida State University student, is accused of a shooting that killed two and injured six. He is the son of a local sheriff’s deputy and had prior involvement with law enforcement training programs. The motive is unknown, and there appears to be no connection between Ikner and the victims. Classmates described Ikner's political beliefs as extreme, citing instances of concerning rhetoric. Ikner had a tumultuous childhood, including a custody battle where his biological mother was accused of taking him out of the country. Authorities recovered multiple firearms from Ikner's car. He is currently hospitalized with non-life-threatening injuries and will face charges, including first-degree murder. Ikner had been prescribed medication for emotional dysregulation but had reportedly stopped taking it. The investigation is ongoing, and authorities are exploring potential connections to a student protest.",10_us_us_florida-state-university-shooting-phoenix-ikner-invs_index.txt,Phoenix Ikner,-0.9,98,"This topic covers the suspect, Phoenix Ikner. The sentiment is negative due to his alleged actions of killing and injuring people. The article also presents information about his troubling past and alleged extremist views.",0.0,98,Ikner's actions are the antithesis of joy.,0.0,98,His alleged actions completely erode trust.,0.9,98,His alleged actions caused fear.,0.8,95,The sudden and unexpected nature of his actions.,0.8,95,The loss of life and injuries he allegedly caused.,0.9,98,His alleged extremist views and violent actions.,0.9,98,The violence he allegedly perpetrated.,0.3,70,Anticipation of his trial and potential consequences.
524,cnn_english,What we know about the Florida State University shooting suspect,"Phoenix Ikner, a Florida State University student, is accused of a shooting that killed two and injured six. He is the son of a local sheriff’s deputy and had prior involvement with law enforcement training programs. The motive is unknown, and there appears to be no connection between Ikner and the victims. Classmates described Ikner's political beliefs as extreme, citing instances of concerning rhetoric. Ikner had a tumultuous childhood, including a custody battle where his biological mother was accused of taking him out of the country. Authorities recovered multiple firearms from Ikner's car. He is currently hospitalized with non-life-threatening injuries and will face charges, including first-degree murder. Ikner had been prescribed medication for emotional dysregulation but had reportedly stopped taking it. The investigation is ongoing, and authorities are exploring potential connections to a student protest.",10_us_us_florida-state-university-shooting-phoenix-ikner-invs_index.txt,The Shooting,-0.95,99,"The shooting itself is a negative event, causing harm and fear. The sentiment is strongly negative.",0.0,99,"The shooting is a tragic event, devoid of joy.",0.0,99,The shooting undermines trust in safety and security.,0.99,99,The shooting is inherently fear-inducing.,0.9,98,The sudden and unexpected nature of the shooting.,0.95,99,The loss of life and injuries caused by the shooting.,0.8,95,The violence of the shooting.,0.95,99,The senselessness and harm caused by the shooting.,0.4,75,The ongoing investigation and potential future similar events.
525,cnn_english,What we know about the Florida State University shooting suspect,"Phoenix Ikner, a Florida State University student, is accused of a shooting that killed two and injured six. He is the son of a local sheriff’s deputy and had prior involvement with law enforcement training programs. The motive is unknown, and there appears to be no connection between Ikner and the victims. Classmates described Ikner's political beliefs as extreme, citing instances of concerning rhetoric. Ikner had a tumultuous childhood, including a custody battle where his biological mother was accused of taking him out of the country. Authorities recovered multiple firearms from Ikner's car. He is currently hospitalized with non-life-threatening injuries and will face charges, including first-degree murder. Ikner had been prescribed medication for emotional dysregulation but had reportedly stopped taking it. The investigation is ongoing, and authorities are exploring potential connections to a student protest.",10_us_us_florida-state-university-shooting-phoenix-ikner-invs_index.txt,The Victims,-0.8,95,The victims of the shooting are presented in a sympathetic light. The sentiment is negative due to the harm they suffered.,0.0,95,The victims suffered harm and loss.,0.2,60,The event may undermine trust in safety.,0.8,90,The victims experienced fear during the shooting.,0.7,85,The shooting was unexpected.,0.9,95,The victims suffered harm and loss.,0.3,70,Disgust at the violence inflicted upon them.,0.7,85,Anger at the perpetrator for harming them.,0.2,50,Uncertain future for the injured.
526,cnn_english,What we know about the Florida State University shooting suspect,"Phoenix Ikner, a Florida State University student, is accused of a shooting that killed two and injured six. He is the son of a local sheriff’s deputy and had prior involvement with law enforcement training programs. The motive is unknown, and there appears to be no connection between Ikner and the victims. Classmates described Ikner's political beliefs as extreme, citing instances of concerning rhetoric. Ikner had a tumultuous childhood, including a custody battle where his biological mother was accused of taking him out of the country. Authorities recovered multiple firearms from Ikner's car. He is currently hospitalized with non-life-threatening injuries and will face charges, including first-degree murder. Ikner had been prescribed medication for emotional dysregulation but had reportedly stopped taking it. The investigation is ongoing, and authorities are exploring potential connections to a student protest.",10_us_us_florida-state-university-shooting-phoenix-ikner-invs_index.txt,The Investigation,0.0,80,The investigation is a neutral process aimed at uncovering the truth. The sentiment is neutral.,0.1,30,"The investigation aims to bring justice, but is not inherently joyful.",0.7,80,Trust in the authorities to conduct a fair investigation.,0.3,60,Fear of potential further violence or unanswered questions.,0.2,50,Potential for unexpected findings during the investigation.,0.3,60,The investigation is related to a tragic event.,0.2,50,Potential for uncovering disturbing details.,0.3,60,Anger at the perpetrator may fuel the investigation.,0.8,90,Anticipation of the investigation's findings and outcomes.
527,cnn_english,What we know about the Florida State University shooting suspect,"Phoenix Ikner, a Florida State University student, is accused of a shooting that killed two and injured six. He is the son of a local sheriff’s deputy and had prior involvement with law enforcement training programs. The motive is unknown, and there appears to be no connection between Ikner and the victims. Classmates described Ikner's political beliefs as extreme, citing instances of concerning rhetoric. Ikner had a tumultuous childhood, including a custody battle where his biological mother was accused of taking him out of the country. Authorities recovered multiple firearms from Ikner's car. He is currently hospitalized with non-life-threatening injuries and will face charges, including first-degree murder. Ikner had been prescribed medication for emotional dysregulation but had reportedly stopped taking it. The investigation is ongoing, and authorities are exploring potential connections to a student protest.",10_us_us_florida-state-university-shooting-phoenix-ikner-invs_index.txt,Phoenix Ikner's Past Political Views and Rhetoric,-0.7,90,The past political views and rhetoric of the shooter are presented as negative and concerning. This contributes to a negative sentiment.,0.0,90,The views are negative and do not elicit joy.,0.0,90,The views erode trust.,0.4,70,Some of the views could be interpreted as threatening.,0.3,60,The extremity of the views might be surprising.,0.2,50,The views are related to a tragic event.,0.8,90,The views are offensive and elicit disgust.,0.7,85,The views are potentially hateful and elicit anger.,0.2,40,The potential impact of these views is uncertain.
528,cnn_english,‘It’s all about what was known and when’: Will the mother of FSU shooting suspect face charges?,"A shooting at Florida State University left two dead and five wounded, allegedly perpetrated by Phoenix Ikner, the son of a Leon County sheriff’s deputy, using a handgun belonging to his mother. The article explores the potential legal ramifications for the mother, Jessica Ikner, drawing parallels to the Crumbley case in Michigan, where parents were convicted for their son's school shooting. Legal experts discuss the factors prosecutors will consider, including how the shooter accessed the gun, whether the mother knew of his potential for violence, and if there were warning signs. Ikner's history, including emotional dysregulation, extreme political beliefs, and a tumultuous childhood, are examined. The article also mentions the suspect's access to weapons due to his involvement with the sheriff's office family and training programs. While criminal charges against the mother are uncertain, a civil lawsuit is considered more likely. The investigation is ongoing, and the suspect faces potential first-degree murder charges.",11_us_us_gun-fsu-shooting-suspect-mother_index.txt,FSU Shooting,-0.8,99,"The Florida State University shooting is a tragic event with loss of life and injuries, resulting in a strongly negative sentiment.",0.0,99,A shooting is a tragic event and does not evoke joy.,0.1,50,Trust in safety and security is diminished.,0.9,99,A mass shooting is inherently frightening.,0.7,90,Mass shootings are often unexpected and shocking.,0.9,99,The loss of life and injuries cause sadness.,0.6,80,The violence of the shooting can cause disgust.,0.8,95,The senseless violence can cause anger.,0.3,60,Anticipation regarding the investigation and legal outcomes.
529,cnn_english,‘It’s all about what was known and when’: Will the mother of FSU shooting suspect face charges?,"A shooting at Florida State University left two dead and five wounded, allegedly perpetrated by Phoenix Ikner, the son of a Leon County sheriff’s deputy, using a handgun belonging to his mother. The article explores the potential legal ramifications for the mother, Jessica Ikner, drawing parallels to the Crumbley case in Michigan, where parents were convicted for their son's school shooting. Legal experts discuss the factors prosecutors will consider, including how the shooter accessed the gun, whether the mother knew of his potential for violence, and if there were warning signs. Ikner's history, including emotional dysregulation, extreme political beliefs, and a tumultuous childhood, are examined. The article also mentions the suspect's access to weapons due to his involvement with the sheriff's office family and training programs. While criminal charges against the mother are uncertain, a civil lawsuit is considered more likely. The investigation is ongoing, and the suspect faces potential first-degree murder charges.",11_us_us_gun-fsu-shooting-suspect-mother_index.txt,Potential Legal Culpability of Jessica Ikner,0.0,80,"The potential legal culpability of Jessica Ikner, the mother of the shooter, is a complex issue, and the article explores legal arguments for and against charges, resulting in a neutral sentiment.",0.0,99,This topic is not related to joy.,0.2,50,Trust in the legal system is relevant.,0.6,80,The potential legal consequences evoke fear and anxiety.,0.3,60,Surprise at the potential charges.,0.3,50,Sadness related to the situation.,0.2,40,Disgust related to the potential negligence.,0.4,70,Anger at the potential negligence.,0.8,90,Anticipation regarding the legal proceedings.
530,cnn_english,‘It’s all about what was known and when’: Will the mother of FSU shooting suspect face charges?,"A shooting at Florida State University left two dead and five wounded, allegedly perpetrated by Phoenix Ikner, the son of a Leon County sheriff’s deputy, using a handgun belonging to his mother. The article explores the potential legal ramifications for the mother, Jessica Ikner, drawing parallels to the Crumbley case in Michigan, where parents were convicted for their son's school shooting. Legal experts discuss the factors prosecutors will consider, including how the shooter accessed the gun, whether the mother knew of his potential for violence, and if there were warning signs. Ikner's history, including emotional dysregulation, extreme political beliefs, and a tumultuous childhood, are examined. The article also mentions the suspect's access to weapons due to his involvement with the sheriff's office family and training programs. While criminal charges against the mother are uncertain, a civil lawsuit is considered more likely. The investigation is ongoing, and the suspect faces potential first-degree murder charges.",11_us_us_gun-fsu-shooting-suspect-mother_index.txt,Phoenix Ikner's Background,-0.7,90,"Phoenix Ikner's background, including his emotional dysregulation, extreme political beliefs, and tumultuous childhood, is presented in a negative light, leading to a negative sentiment.",0.0,99,These factors are not related to joy.,0.0,99,These factors are not related to trust.,0.7,90,His background can evoke fear.,0.4,70,Surprise at the extent of his issues.,0.6,80,His troubled past evokes sadness.,0.5,75,His extreme political beliefs can evoke disgust.,0.7,85,His actions and beliefs can evoke anger.,0.2,40,Low anticipation related to his future.
531,cnn_english,DHS threatens to revoke Harvard’s eligibility to host foreign students amid broader battle over universities’ autonomy,"The Trump administration is increasing pressure on Harvard University by threatening to revoke its eligibility to host international students after freezing $2 billion in federal funding. Homeland Security Secretary Kristi Noem sent a letter demanding records on foreign student visa holders' activities, citing a ""hostile learning environment"" for Jewish students. This follows Harvard's refusal to comply with demands to eliminate DEI programs, ban masks at protests, and enact merit-based reforms. The administration aims to combat antisemitism and DEI practices it deems discriminatory. Jewish students at Harvard expressed concern about being used as pawns in a political agenda. The administration is also moving to revoke visas of students and faculty at other universities and considering rescinding Harvard's tax-exempt status. Noem canceled violence prevention grants for Harvard programs. Harvard maintains it will not surrender its independence. Losing SEVP certification could significantly impact Harvard's international student population and finances.",12_us_us_harvard-kristi-noem-international-students_index.txt,DHS threat to revoke Harvard's eligibility to host foreign students,-0.7,95,"Describes a conflict and potential negative consequences for Harvard, with an overall negative tone.",0.0,90,There is no joy expressed in this topic.,0.1,70,There is a lack of trust between Harvard and the administration.,0.8,95,The threat of losing SEVP certification and funding creates significant fear.,0.3,60,The sudden escalation of the conflict could be surprising.,0.6,80,The potential loss for students and the university evokes sadness.,0.2,50,Some may feel disgust at the administration's tactics.,0.7,85,The administration's actions and Harvard's resistance generate anger.,0.5,75,People are waiting to see what will happen next.
532,cnn_english,DHS threatens to revoke Harvard’s eligibility to host foreign students amid broader battle over universities’ autonomy,"The Trump administration is increasing pressure on Harvard University by threatening to revoke its eligibility to host international students after freezing $2 billion in federal funding. Homeland Security Secretary Kristi Noem sent a letter demanding records on foreign student visa holders' activities, citing a ""hostile learning environment"" for Jewish students. This follows Harvard's refusal to comply with demands to eliminate DEI programs, ban masks at protests, and enact merit-based reforms. The administration aims to combat antisemitism and DEI practices it deems discriminatory. Jewish students at Harvard expressed concern about being used as pawns in a political agenda. The administration is also moving to revoke visas of students and faculty at other universities and considering rescinding Harvard's tax-exempt status. Noem canceled violence prevention grants for Harvard programs. Harvard maintains it will not surrender its independence. Losing SEVP certification could significantly impact Harvard's international student population and finances.",12_us_us_harvard-kristi-noem-international-students_index.txt,Kristi Noem's actions against Harvard,-0.8,90,"Describes aggressive and punitive actions by Kristi Noem, perceived as hostile.",0.0,90,There is no joy expressed in this topic.,0.1,70,There is a lack of trust in the actions of Kristi Noem.,0.6,80,The potential consequences for Harvard create fear.,0.4,60,The escalation of actions could be surprising.,0.3,50,The potential harm to students evokes some sadness.,0.7,85,The perceived unfairness of the actions generates disgust.,0.8,90,The aggressive and punitive nature of the actions generates anger.,0.4,70,People are waiting to see the impact of these actions.
533,cnn_english,DHS threatens to revoke Harvard’s eligibility to host foreign students amid broader battle over universities’ autonomy,"The Trump administration is increasing pressure on Harvard University by threatening to revoke its eligibility to host international students after freezing $2 billion in federal funding. Homeland Security Secretary Kristi Noem sent a letter demanding records on foreign student visa holders' activities, citing a ""hostile learning environment"" for Jewish students. This follows Harvard's refusal to comply with demands to eliminate DEI programs, ban masks at protests, and enact merit-based reforms. The administration aims to combat antisemitism and DEI practices it deems discriminatory. Jewish students at Harvard expressed concern about being used as pawns in a political agenda. The administration is also moving to revoke visas of students and faculty at other universities and considering rescinding Harvard's tax-exempt status. Noem canceled violence prevention grants for Harvard programs. Harvard maintains it will not surrender its independence. Losing SEVP certification could significantly impact Harvard's international student population and finances.",12_us_us_harvard-kristi-noem-international-students_index.txt,Harvard's response,0.2,80,"Focuses on Harvard's resistance and defense of its independence, with a somewhat neutral tone.",0.1,40,"There is little joy, but perhaps a sense of resolve.",0.7,85,Harvard trusts in its own principles and rights.,0.4,70,There is some fear of the potential consequences.,0.2,50,The situation may still hold some surprises.,0.3,60,"There is sadness about the situation, but also resolve.",0.3,50,Some disgust at the administration's actions.,0.5,75,There is anger at the perceived overreach of the administration.,0.6,80,Harvard anticipates the next steps and their impact.
